active_account,delinquent_account,ident_monitor_opt,Num_Bk_Accts,income,bk_accts_ssn,cells_ssn,dls_ssn,emails_ssn,hmphones_ssn,addrs_ssn,ssn_ssn,zips_ssn,empl_ssn_6Mo,pday_inq_15days,dti_score,days_from_registration,days_from_login,asset_score,alt_risk_score,seg_id,stability_score,max_bkaccts,auto_inq_1dy,auto_inq_7dy,auto_inq_72hr,cc_inq_72hr,cc_inq_10dy,pl_inq_72hr,pl_inq_90dy,alt_risk_score_2
1,0,0,5,40696,0,1,0,1,1,1,1,1,0,0,33,5264,19,101,592,8,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,562
1,0,0,4,79999.92,3,1,1,2,2,3,1,2,3,2,9002,2735,2,5,536,1,653,2,NaN,NaN,NaN,NaN,0,NaN,0,471
1,0,1,2,36000,1,1,1,1,1,2,1,2,1,0,3,3393,1,24,568,7,802,1,NaN,NaN,NaN,NaN,0,NaN,NaN,538
1,1,0,5,44187,2,2,2,1,2,3,1,3,0,0,1,1391,3,12,490,7,859,3,NaN,NaN,NaN,NaN,0,NaN,0,583
1,0,0,0,65000,0,0,0,0,0,1,1,1,0,0,1,4011,5,92,573,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,554
1,0,0,8,20000,7,3,3,3,2,4,1,5,2,2,7,2265,18,43,478,5,770,3,NaN,NaN,NaN,NaN,0,NaN,NaN,545
1,1,1,10,30159.96,2,2,2,3,1,2,1,2,3,0,28,3174,8,11,425,1,876,4,NaN,NaN,NaN,NaN,0,NaN,NaN,474
1,0,0,2,36200,1,0,0,1,1,1,1,1,0,0,9003,46,6,9003,490,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,478
1,0,0,2,35000,1,2,0,1,1,1,1,1,0,0,17,4700,47,29,557,7,802,1,NaN,NaN,NaN,NaN,0,NaN,NaN,535
1,1,0,5,28000,5,1,2,2,1,3,1,3,3,2,21,4451,9,120,510,2,675,1,NaN,NaN,NaN,NaN,0,NaN,NaN,524
1,1,0,5,24999.96,0,0,0,0,0,1,1,1,0,0,3,3400,8,20,511,7,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,503
1,1,0,3,25000,0,0,0,1,1,1,1,1,0,0,2,2963,1,29,528,8,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,559
1,1,0,5,30999,3,2,2,3,2,2,1,2,3,0,1,860,2,17,473,5,850,1,NaN,NaN,NaN,NaN,0,NaN,0,477
1,0,0,0,46500,0,1,0,0,0,1,1,1,0,0,10,246,87,97,543,6,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,550
1,0,0,3,175000,1,1,0,1,0,1,1,1,0,0,5,2613,1,30,566,6,951,1,NaN,NaN,NaN,NaN,0,NaN,0,567
1,0,0,0,117600,0,0,0,0,0,1,1,1,0,0,7,4057,3,26,552,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,516
1,0,0,2,40000,2,1,2,1,1,1,1,1,0,0,6,400,4,88,525,5,890,1,NaN,NaN,NaN,NaN,0,NaN,0,560
1,0,0,5,64480,1,1,1,1,1,1,1,1,1,0,11,3912,2,37,500,5,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,517
1,0,0,2,104000,1,1,0,1,1,2,1,1,0,0,2,3194,3,573,563,4,897,1,0,4,0,0,0,1,0,578
1,0,0,0,51300,0,0,0,0,0,1,1,1,0,0,7,3909,3,71,512,8,NaN,1,NaN,0,NaN,NaN,1,NaN,NaN,590
1,1,0,0,42000,0,0,0,0,0,1,1,1,0,0,9002,4008,13,40,517,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,532
1,0,0,3,29000,2,1,1,1,3,1,1,1,0,0,9,4107,8,53,519,8,855,1,NaN,NaN,NaN,NaN,0,NaN,NaN,604
1,0,0,2,58000,0,0,0,0,0,1,1,1,0,0,15,2456,22,19,515,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,568
1,0,0,6,93900,3,1,1,2,1,1,1,1,1,2,62,2742,1,152,487,8,694,1,NaN,NaN,NaN,NaN,0,NaN,NaN,528
1,0,0,0,60300,0,1,0,1,0,1,1,1,0,0,18,4115,2,59,524,8,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,580
1,0,0,1,68200,0,0,0,0,0,1,1,1,0,0,9002,4652,107,76,520,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,541
1,0,1,1,45000,1,1,1,1,1,1,1,1,0,0,9002,1774,3,22,530,8,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,545
1,0,1,1,19968,0,0,0,0,0,1,1,1,0,0,9002,1789,12,12,540,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,585
1,1,0,5,62000,2,1,1,1,2,2,1,1,1,0,9002,3033,37,12,506,1,859,1,NaN,NaN,NaN,NaN,0,NaN,NaN,505
1,0,0,1,35040,1,1,0,1,1,1,1,1,0,0,9002,259,51,21,528,1,951,1,NaN,NaN,NaN,NaN,0,NaN,0,504
1,0,0,15,65000,6,2,1,2,2,1,1,1,2,0,9002,3036,1,4,490,1,831,3,0,1,NaN,NaN,1,NaN,NaN,466
1,0,0,0,60000,0,0,0,0,0,1,1,1,0,0,29,2042,8,14,511,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,537
1,1,0,3,49500,0,0,0,0,0,1,1,1,0,0,4,3114,6,42,517,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,1,0,0,64000,0,0,0,0,0,1,1,1,0,0,9002,1067,11,43,515,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,585
1,0,0,3,36700,0,0,0,0,0,1,1,1,0,0,9002,39,1,12,504,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,532
1,0,0,10,22000,2,3,2,2,2,1,1,1,1,0,9002,3954,5,15,481,1,859,2,NaN,0,NaN,NaN,1,NaN,0,452
1,0,1,2,31999,1,1,0,1,0,1,1,1,0,0,0,1710,1,52,527,1,937,1,NaN,NaN,NaN,NaN,0,NaN,0,523
1,0,0,0,23000,0,0,0,0,0,1,1,1,0,0,9003,1796,1,9003,494,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,0,0,2,25078,1,2,1,2,2,2,1,2,0,0,9003,991,90,15,489,1,880,2,NaN,NaN,NaN,NaN,0,NaN,NaN,496
1,1,0,2,42324,1,1,1,1,1,1,1,1,1,0,9003,3972,33,9,490,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,468
1,0,0,0,25000,0,0,0,0,0,1,1,1,0,0,9003,1280,3,10,489,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,507
1,0,1,0,35900,0,0,0,0,0,1,1,1,0,0,9003,1139,18,9003,491,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,502
1,1,0,2,4000,1,1,1,2,1,3,1,3,5,1,9003,299,1,9003,468,1,850,2,NaN,0,NaN,NaN,1,NaN,0,475
1,0,0,0,50100,0,1,0,1,0,1,1,1,0,0,9003,539,3,9003,496,1,897,1,NaN,NaN,NaN,NaN,0,NaN,0,484
1,0,0,1,30000,1,2,0,1,1,2,1,1,0,0,9003,2238,11,15,522,1,776,1,NaN,NaN,NaN,NaN,0,NaN,0,475
1,0,0,1,42809.52,0,0,1,1,1,1,1,1,0,0,9003,3909,1,9003,510,1,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,503
1,0,0,1,41200,1,1,0,1,1,2,1,1,1,0,9003,57,1,9003,497,1,937,2,NaN,NaN,NaN,NaN,0,NaN,0,483
1,1,0,1,41000,0,1,0,1,1,1,1,1,0,1,9003,2458,3,9003,519,1,778,1,NaN,NaN,NaN,NaN,0,NaN,0,477
1,0,0,1,43800,1,0,0,0,1,1,1,1,0,0,9003,42,1,9003,486,1,897,1,5,7,1,1,0,1,0,476
1,0,0,2,8119,1,0,0,0,0,1,1,1,0,0,9003,634,1,1,483,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,497
1,0,0,NaN,80000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,2900,3,70,535,2,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,59100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3652,4,8,461,2,NaN,NaN,NaN,NaN,1,0,0,0,NaN,NaN
1,0,0,NaN,51948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3633,3,39,521,2,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,24500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,163,4,104,565,5,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,62400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2154,5,69,532,6,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,89000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2314,14,12,501,2,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,8000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,1188,14,75,540,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,10,55000,4,3,2,3,3,3,1,3,3,0,26,3528,13,29,528,8,832,2,NaN,NaN,NaN,NaN,0,NaN,NaN,490
1,0,0,2,54000,0,0,0,0,0,1,1,1,0,0,8,3375,3,33,566,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,627
1,1,0,3,31200,1,2,2,2,2,4,1,2,1,0,9002,3971,2,20,557,8,880,1,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,0,0,15,38000,3,1,1,1,1,1,1,2,3,0,9002,2449,3,16,521,2,881,5,NaN,NaN,NaN,NaN,0,NaN,NaN,530
1,0,0,2,24960,0,0,0,0,0,1,1,1,0,0,9002,3221,2,19,587,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,571
1,0,0,3,29850,2,1,2,1,1,1,1,1,4,2,1,553,1,37,623,5,679,2,NaN,NaN,NaN,NaN,0,NaN,NaN,534
1,0,0,1,61920,1,2,1,2,1,3,1,2,0,0,0,3294,1,11,532,5,776,1,NaN,0,NaN,NaN,0,NaN,NaN,499
1,0,0,6,174996,3,1,4,2,1,1,1,1,6,0,27,460,11,155,534,5,732,1,NaN,NaN,NaN,NaN,0,NaN,NaN,541
1,0,0,0,41000,0,0,0,0,0,1,1,1,0,0,2,3903,14,43,588,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,555
1,0,0,11,45000,6,2,1,4,2,2,1,2,2,0,21,976,12,121,546,8,770,2,NaN,NaN,NaN,NaN,0,NaN,NaN,528
1,0,0,3,41004,1,0,1,1,1,1,1,1,0,0,32,4071,1,139,558,5,951,1,NaN,NaN,0,1,0,0,0,550
1,0,0,2,65520,1,1,1,1,1,1,1,1,0,0,14,3868,4,47,520,8,911,2,NaN,NaN,NaN,NaN,0,NaN,0,532
1,0,0,2,60000,2,2,1,1,3,4,1,1,0,0,25,3515,2,43,510,8,855,1,NaN,NaN,NaN,NaN,0,NaN,0,566
1,0,0,3,75000,1,0,0,0,1,1,1,1,0,0,23,3800,7,29,523,8,897,2,NaN,NaN,NaN,NaN,0,NaN,NaN,545
1,1,0,0,58000,0,0,0,0,0,1,1,1,0,0,1,3732,5,76,494,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,553
1,0,0,2,136000,2,2,0,1,0,1,1,1,0,0,67,3364,1,242,560,8,876,1,0,0,0,0,0,0,0,625
1,0,0,5,79000,0,0,0,0,0,1,1,1,0,0,28,4388,5,41,532,2,NaN,2,NaN,NaN,NaN,NaN,0,NaN,0,596
1,0,0,1,58500,0,0,0,0,0,1,1,1,0,0,13,893,51,79,557,6,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,592
1,0,0,4,80000,3,1,1,1,1,2,1,2,3,0,1,2636,2,26,525,5,746,1,NaN,NaN,0,1,0,0,0,560
1,0,1,3,50000,3,1,2,2,1,4,1,2,1,0,55,2575,22,34,523,6,732,1,NaN,NaN,NaN,NaN,0,NaN,0,475
1,0,0,4,55000,1,1,1,1,1,1,1,1,0,0,9002,2154,1,79,502,8,897,2,NaN,NaN,NaN,NaN,0,NaN,NaN,511
1,0,0,2,100000,0,0,0,1,1,2,1,2,0,0,9002,3937,2,33,519,2,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,538
1,0,0,1,47900,0,0,0,0,0,1,1,1,0,0,15,2136,5,11,550,2,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,516
1,1,1,2,10000,0,0,0,0,0,1,1,1,0,0,7,2138,1,47,537,2,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,604
1,0,0,3,24000,2,2,1,1,2,1,1,1,4,0,9002,2993,93,35,496,8,859,2,NaN,NaN,NaN,NaN,0,NaN,NaN,532
1,0,0,6,42000,5,2,1,1,1,2,1,2,2,2,18,4183,1,122,500,8,651,1,NaN,0,NaN,NaN,0,NaN,1,517
1,0,0,2,24000,1,0,1,1,1,2,1,2,0,0,3,2587,12,20,540,7,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,559
1,0,0,2,78000,0,0,0,0,0,1,1,1,0,0,9002,3668,59,32,518,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,580
1,0,0,1,60000,1,1,1,1,1,2,1,2,0,0,2,3798,17,37,546,5,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,509
1,0,0,1,38004,0,0,0,0,0,1,1,1,0,0,6,2532,1,30,550,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,519
1,0,0,0,60000,0,0,0,0,0,1,1,1,0,0,9002,1280,2,52,506,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,563
1,0,1,1,30876,0,1,0,1,0,3,1,2,1,0,20,1616,5,71,520,8,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,497
1,0,1,1,13400,1,1,0,1,1,2,1,2,0,0,9002,1711,75,23,556,8,847,1,NaN,NaN,NaN,NaN,0,NaN,0,487
1,0,0,NaN,22000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2772,27,18,500,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,19000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,1170,75,108,550,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,0,NaN,38100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,1197,8,4,520,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,87,48,18,511,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,42000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3947,90,189,546,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,1,40000,0,0,0,0,0,1,1,1,0,0,9002,407,8,30,543,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,556
1,0,0,1,26736,1,0,1,1,1,1,1,1,0,0,9002,2780,1,11,541,1,951,1,NaN,0,NaN,NaN,1,NaN,0,522
1,0,0,1,38300,1,0,1,1,1,1,1,1,0,0,3,2719,3,28,550,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,563
1,0,0,2,29000,1,2,1,2,2,2,1,2,3,0,9,2836,16,7,499,1,880,1,NaN,NaN,NaN,NaN,0,NaN,0,522
1,0,0,1,35000,0,0,0,0,0,1,1,1,0,0,9002,1367,22,55,516,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,583
1,1,0,1,24000,0,1,0,2,1,1,1,1,0,1,7,3195,3,11,545,1,812,1,NaN,NaN,NaN,NaN,0,NaN,NaN,520
1,0,0,1,24000,0,0,0,0,0,1,1,1,0,0,13,1320,1,4,501,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,506
1,1,0,1,55999.92,0,0,0,0,0,1,1,1,0,0,22,4051,16,26,538,1,NaN,2,NaN,NaN,NaN,NaN,0,NaN,NaN,470
1,1,1,0,36000,0,0,0,0,0,1,1,1,0,0,9002,1218,12,24,522,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,542
1,0,0,2,34700,1,2,1,2,1,1,1,1,1,0,7,3946,1,8,506,1,836,2,NaN,NaN,NaN,NaN,0,NaN,NaN,494
1,0,0,NaN,41100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3940,41,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,37500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3914,46,9003,436,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,39700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,945,2,5,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,12900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3109,6,9003,423,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,39800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,192,9,9003,447,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,30000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,222,17,3,444,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,43100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2741,5,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,39500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,3263,1,15,452,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,33200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2643,369,9003,414,1,NaN,NaN,NaN,0,NaN,NaN,1,NaN,0,NaN
1,0,0,NaN,35600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,2823,153,9003,447,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,8400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,173,5,9003,436,1,NaN,NaN,NaN,0,NaN,NaN,1,NaN,0,NaN
1,0,0,NaN,145000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,45,1,9003,NaN,1,NaN,NaN,NaN,NaN,0,1,0,0,0,NaN
1,0,0,NaN,42484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9003,264,132,9003,449,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,1,40500,0,0,0,0,0,1,1,1,0,0,9003,770,152,15,492,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,495
1,0,0,0,19000,0,0,0,1,1,2,1,2,0,0,9003,3036,3,10,468,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,504
1,0,0,1,48900,1,0,0,1,1,1,1,1,0,0,9003,2461,1,9003,587,NaN,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,572
1,0,0,0,37700,0,0,0,0,0,1,1,1,0,0,9003,2693,946,15,489,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,523
1,0,0,1,52700,1,2,1,1,1,2,1,2,0,0,9003,1368,17,9003,499,1,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,495
1,0,0,2,40560,0,1,0,1,0,1,1,1,0,0,9003,3210,2,9003,491,1,911,2,NaN,NaN,NaN,NaN,0,NaN,NaN,475
1,0,0,1,35400,0,0,0,0,0,1,1,1,0,0,9003,925,6,10,504,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,472
1,0,0,4,5000,3,3,1,2,3,1,1,1,3,0,9003,2894,58,9003,462,1,832,1,NaN,NaN,NaN,NaN,0,NaN,0,464
1,0,0,1,38000,0,0,0,0,0,1,1,1,0,0,9003,180,35,9003,514,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,518
1,1,0,7,43100,3,2,3,2,2,2,1,2,2,0,9003,2616,26,9,454,1,850,1,NaN,NaN,NaN,NaN,0,NaN,NaN,498
1,0,0,1,41000,1,2,1,1,1,2,1,2,1,0,9003,1068,1,9003,511,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,500
1,0,0,1,33900,1,1,1,1,1,1,1,2,0,0,9003,46,6,9003,489,1,937,1,NaN,NaN,NaN,NaN,0,NaN,0,476
1,1,0,1,45000,1,0,1,1,1,1,1,1,0,0,9003,3741,24,9003,515,1,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,499
1,0,0,1,5000,0,1,0,0,1,2,1,1,1,0,9003,666,9,9003,495,1,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,476
1,1,1,2,17900,0,0,0,0,0,1,1,1,0,0,9003,1968,5,15,509,1,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,497
1,0,0,NaN,9600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1621,889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,NaN,34400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,3810,2790,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,0,NaN,200000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4206,44,124,552,5,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,1,NaN
1,0,0,0,15900,0,0,0,1,1,1,1,1,0,0,4,4174,40,48,581,5,951,1,NaN,NaN,0,1,0,0,0,585
1,0,0,3,58000,3,1,1,2,1,4,1,3,2,2,39,3510,1,40,566,6,834,1,NaN,NaN,NaN,NaN,0,NaN,NaN,471
1,0,0,2,110000,1,1,1,1,1,2,1,2,0,0,31,2655,10,76,588,5,937,2,NaN,NaN,NaN,NaN,0,NaN,NaN,596
1,1,0,0,48000,0,1,0,1,1,1,1,1,0,0,6,3861,6,334,562,5,951,1,NaN,NaN,NaN,NaN,0,NaN,NaN,596
1,0,0,8,9500,4,1,1,2,1,1,1,1,2,1,33,3469,1,32,494,5,694,2,NaN,NaN,NaN,NaN,0,NaN,NaN,520
1,1,0,2,72000,2,1,2,1,1,3,1,2,3,4,54,2737,2,48,537,5,802,1,NaN,0,NaN,NaN,0,NaN,NaN,447
1,0,0,8,48000,3,4,3,3,3,7,1,3,2,0,28,4108,3,27,458,7,832,6,NaN,NaN,NaN,NaN,0,NaN,0,495
1,0,0,0,33000,0,1,0,1,0,1,1,1,0,0,19,1724,2,52,523,5,897,1,0,0,NaN,NaN,1,NaN,NaN,519
1,0,0,2,36000,0,1,1,1,1,2,1,2,0,0,22,3649,12,84,555,8,937,1,NaN,NaN,NaN,NaN,0,NaN,0,537
1,1,0,1,40000,1,1,0,2,0,2,1,2,0,0,8,3167,4,28,566,6,897,1,NaN,NaN,NaN,NaN,0,NaN,NaN,582
1,0,0,2,45000,1,0,0,1,1,2,1,1,0,0,1,3189,4,12,529,6,937,2,NaN,NaN,NaN,NaN,0,NaN,NaN,510
1,1,0,2,39000,1,0,1,1,1,2,1,1,1,0,15,2526,1,52,521,6,937,1,NaN,NaN,NaN,NaN,0,NaN,1,537
1,1,1,2,37000,1,1,1,1,1,2,1,2,0,0,2,1828,1,24,541,6,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,510
1,0,0,1,24000,0,1,0,1,0,1,1,1,0,0,8,4491,8,81,567,6,951,2,NaN,NaN,NaN,NaN,0,NaN,0,516
1,0,0,1,84996,0,0,0,0,0,1,1,1,0,0,9,2648,8,29,533,7,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,550
1,0,0,0,80000,0,1,0,1,0,2,1,2,0,0,20,3050,2,40,531,6,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,545
1,0,0,3,40000,1,1,0,2,0,2,1,1,0,0,5,3186,1,56,519,7,911,1,NaN,NaN,NaN,NaN,0,NaN,0,533
1,0,0,3,36000,0,0,0,0,0,1,1,1,0,0,12,5348,1,51,512,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,0,629
1,0,0,NaN,19000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9002,2338,1,46,490,8,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN
1,0,0,NaN,20000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4152,6,65,560,5,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
1,0,1,1,45400,0,0,0,0,0,1,1,1,0,0,14,1918,2,25,594,8,NaN,1,NaN,NaN,NaN,NaN,0,NaN,NaN,598
1,0,1,4,40000,0,1,0,1,0,2,1,2,0,0,14,1514,1,53,497,7,897,2,NaN,NaN,NaN,NaN,0,NaN,NaN,466
1,0,0,5,80000,2,1,3,2,2,2,1,2,1,1,20,3775,1,21,556,8,734,1,NaN,NaN,NaN,NaN,0,NaN,NaN,549
1,0,0,4,18500,2,2,4,4,3,4,1,3,2,0,19,2336,1,18,552,6,706,1,NaN,NaN,NaN,NaN,0,NaN,NaN,530
1,1,0,1,30000,0,0,0,0,0,2,1,2,0,0,1,4358,4,78,512,2,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,592
1,1,0,3,43800,1,1,1,1,1,2,1,1,1,0,9002,2930,63,20,502,8,937,1,NaN,NaN,NaN,NaN,0,NaN,NaN,550
1,0,0,2,75000,0,0,0,1,1,2,1,2,0,0,5,3713,2,14,513,8,911,1,NaN,NaN,NaN,NaN,0,NaN,0,539
1,0,0,7,62000,2,1,1,1,2,1,1,1,1,0,21,3921,1,34,511,8,859,2,NaN,NaN,NaN,NaN,0,NaN,NaN,537
1,0,0,4,75996,2,1,1,1,1,1,1,1,3,4,20,3150,1,124,515,6,743,1,NaN,NaN,NaN,NaN,0,NaN,NaN,568
1,1,0,4,43200,1,1,1,1,0,2,1,2,0,0,0,957,4,13,492,7,937,2,NaN,NaN,NaN,NaN,0,NaN,NaN,551
1,0,0,4,50000,0,1,0,1,0,2,1,2,0,0,7,3812,33,20,527,7,911,1,NaN,NaN,NaN,NaN,0,NaN,NaN,559
1,0,0,3,19200,2,0,0,1,1,1,1,1,0,0,24,4116,5,28,514,8,876,1,NaN,NaN,NaN,NaN,0,NaN,NaN,523
